,Unnamed: 0,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Approx Gpu,Model_x,Benchmark_x,Model_y,Benchmark_y,Cpu percentile,Gpu percentile,Weight percentile,Ram percentile,Size percentile,Pixels,Pixel percentile,Price percentile,performance,portability,battery_qual,screen_qual
816,651,Asus,ROG GL553VE-FY022,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,8.0,1TB HDD,Nvidia GeForce GTX 1050 Ti,No OS,2.5,1169.0,GeForce 830M,Core i7 7700HQ,69.2,GeForce 830M,6.71,0.909478672985782,0.5312796208530806,0.8052132701421801,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.5630331753554503,0.7186729857819906,0.7429383886255924,0.34360189573459715,0.5881516587677726
817,1130,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Core i7 7560U,8.0,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,1.23,1379.0,GeForce 830M,Core i7 7560U,53.7,GeForce 830M,6.71,0.20805687203791468,0.5312796208530806,0.06587677725118483,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.671090047393365,0.36796208530805685,0.07682464454976302,0.46578199052132707,0.4890995260663508
818,1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,Core i5 6200U,8.0,1TB HDD,AMD Radeon R5 M330,No OS,2.32,599.0,GeForce 830M,Core i5 6200U,53.0,GeForce 830M,6.71,0.13696682464454976,0.5312796208530806,0.7308056872037915,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.14407582938388624,0.3324170616113744,0.6908530805687203,0.5334597156398104,0.5881516587677726
819,1248,Lenovo,ThinkPad Yoga,Netbook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 6500U,16.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.3,1650.0,GeForce 830M,Core i7 6500U,55.6,GeForce 830M,6.71,0.25118483412322273,0.5312796208530806,0.11895734597156399,0.8919431279620853,0.017061611374407582,1920,0.5857819905213271,0.7744075829383887,0.42729857819905215,0.08838862559241707,0.4461137440758294,0.47203791469194323
820,278,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Touchscreen 2560x1440,Core i7 6600U,16.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.36,2499.0,GeForce 830M,Core i7 6600U,54.7,GeForce 830M,6.71,0.21753554502369668,0.5312796208530806,0.14360189573459714,0.8919431279620853,0.25687203791469193,2560,0.9682464454976304,0.9516587677725119,0.41047393364928914,0.17758293838862557,0.5218957345971564,0.8259715639810428
821,1064,Lenovo,ThinkPad X1,Notebook,14.0,IPS Panel 2560x1440,Core i7 6600U,16.0,256GB SSD,Intel HD Graphics 520,Windows 7,1.1,2620.0,GeForce 830M,Core i7 6600U,54.7,GeForce 830M,6.71,0.21753554502369668,0.5312796208530806,0.01848341232227488,0.8919431279620853,0.25687203791469193,2560,0.9682464454976304,0.9611374407582939,0.41047393364928914,0.09,0.5228436018957345,0.8259715639810428
822,458,Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Core i7 6820HQ,16.0,256GB SSD,Nvidia Quadro M620,Windows 10,2.17,1975.0,GeForce 830M,Core i7 6820HQ,66.8,GeForce 830M,6.71,0.804739336492891,0.5312796208530806,0.5488151658767773,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.8767772511848341,0.7040758293838862,0.5634597156398103,0.40639810426540285,0.5881516587677726
823,456,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Core i7 7660U,16.0,512GB SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.25,2589.0,GeForce 830M,Core i7 7660U,53.6,GeForce 830M,6.71,0.2056872037914692,0.5312796208530806,0.07582938388625593,0.8919431279620853,0.17251184834123223,2256,0.9545023696682464,0.957345971563981,0.4045497630331754,0.10483412322274882,0.5091469194312797,0.7981042654028436
824,1215,Asus,Rog G752VY-GC229T,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 6700HQ,16.0,512GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,2150.0,GeForce 830M,Core i7 6700HQ,65.9,GeForce 830M,6.71,0.7810426540284361,0.5312796208530806,0.976777251184834,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9033175355450237,0.6922274881516588,0.9624170616113743,0.48241706161137443,0.6544075829383887
825,673,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Core i3 6100U,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,498.0,GeForce 830M,Core i3 6100U,51.7,GeForce 830M,6.71,0.08957345971563982,0.5312796208530806,0.5218009478672986,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.07345971563981042,0.268436018957346,0.5445497630331754,0.5406161137440759,0.2165876777251185
826,1197,HP,ProBook 450,Notebook,15.6,1366x768,Core i3 6100U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.07,650.0,GeForce 830M,Core i3 6100U,51.7,GeForce 830M,6.71,0.08957345971563982,0.5312796208530806,0.495260663507109,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.18104265402843603,0.268436018957346,0.5259715639810426,0.5513744075829384,0.2165876777251185
827,760,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Core i5 6300U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.84,1900.0,GeForce 830M,Core i5 6300U,52.8,GeForce 830M,6.71,0.0995260663507109,0.5312796208530806,0.3341232227488152,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.8597156398104265,0.313696682464455,0.413175355450237,0.6162559241706161,0.5881516587677726
828,251,HP,15-bs015dx (i5-7200U/8GB/1TB/W10),Notebook,15.6,Touchscreen 1366x768,Core i5 7200U,8.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.04,559.0,UHD Graphics 770,Core i5 7200U,57.6,UHD Graphics 770,7.25,0.38578199052132706,0.7279620853080568,0.47156398104265407,0.514218009478673,0.5976303317535545,1366,0.12132701421800947,0.11042654028436019,0.5354976303317536,0.5093838862559241,0.3964454976303317,0.2165876777251185
829,165,Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Core i5 8250U,4.0,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,805.0,UHD Graphics 770,Core i5 8250U,62.9,UHD Graphics 770,7.25,0.7199052132701422,0.7279620853080568,0.928909952606635,0.11137440758293839,0.928909952606635,1920,0.5857819905213271,0.2995260663507109,0.6622748815165878,0.928909952606635,0.3813744075829384,0.6544075829383887
830,26,Dell,Inspiron 3567,Notebook,15.6,1366x768,Core i3 6006U,4.0,1TB HDD,Intel HD Graphics 520,Windows 10,2.3,418.64,UHD Graphics 770,Core i3 6006U,49.0,UHD Graphics 770,7.25,0.04644549763033176,0.7279620853080568,0.7018957345971565,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.023696682464454978,0.3255450236966825,0.6706161137440758,0.4895734597156398,0.2165876777251185
831,1106,HP,250 G6,Notebook,15.6,1366x768,Core i3 6006U,4.0,1TB HDD,Intel HD Graphics 520,No OS,1.86,345.99,UHD Graphics 770,Core i3 6006U,49.0,UHD Graphics 770,7.25,0.04644549763033176,0.7279620853080568,0.3492890995260664,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.002843601895734597,0.3255450236966825,0.42379146919431276,0.48748815165876774,0.2165876777251185
832,657,Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Core i7 7500U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1584.0,UHD Graphics 770,Core i7 7500U,58.9,UHD Graphics 770,7.25,0.5516587677725119,0.7279620853080568,0.14360189573459714,0.514218009478673,0.017061611374407582,1920,0.5857819905213271,0.7516587677725118,0.618436018957346,0.10563981042654028,0.2946919431279621,0.47203791469194323
833,100,Asus,X541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,Notebook,15.6,Full HD 1920x1080,Core i3 7100U,6.0,256GB SSD,Nvidia GeForce 920M,Windows 10,2.0,577.0,UHD Graphics 770,Core i3 7100U,53.3,UHD Graphics 770,7.25,0.18672985781990523,0.7279620853080568,0.43981042654028435,0.23507109004739338,0.5976303317535545,1920,0.5857819905213271,0.12132701421800947,0.40805687203791474,0.48715639810426536,0.4572511848341232,0.5881516587677726
834,838,Acer,Swift 3,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i3 7100U,8.0,128GB SSD,Intel HD Graphics 620,Windows 10,1.5,619.0,UHD Graphics 770,Core i3 7100U,53.3,UHD Graphics 770,7.25,0.18672985781990523,0.7279620853080568,0.21990521327014217,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.15734597156398103,0.4359715639810427,0.23099526066350706,0.3927014218009478,0.5200000000000001
835,37,Acer,Aspire 3,Notebook,15.6,1366x768,Core i3 7130U,4.0,1TB HDD,Intel HD Graphics 620,Linux,2.1,367.0,UHD Graphics 770,Core i3 7130U,55.7,UHD Graphics 770,7.25,0.2791469194312796,0.7279620853080568,0.5218009478672986,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.007582938388625592,0.44189573459715636,0.5445497630331754,0.4181516587677725,0.2165876777251185
836,151,MSI,GE72MVR 7RG,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2029.0,UHD Graphics 770,Core i7 7700HQ,69.2,UHD Graphics 770,7.25,0.909478672985782,0.7279620853080568,0.9146919431279621,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.8843601895734596,0.8351184834123222,0.918957345971564,0.38298578199052136,0.6544075829383887
837,463,Dell,Alienware 17,Notebook,17.3,IPS Panel Full HD 1920x1080,Core i7 7700HQ,8.0,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.42,2046.0,UHD Graphics 770,Core i7 7700HQ,69.2,UHD Graphics 770,7.25,0.909478672985782,0.7279620853080568,0.9895734597156398,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.8862559241706162,0.797345971563981,0.9713744075829384,0.383175355450237,0.6544075829383887
838,1082,Dell,Inspiron 5368,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i7 6500U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.62,798.01,UHD Graphics 770,Core i7 6500U,55.6,UHD Graphics 770,7.25,0.25118483412322273,0.7279620853080568,0.25924170616113745,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.2919431279620853,0.4681990521327014,0.21218009478672986,0.35592417061611376,0.4890995260663508
839,1303,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Core i7 6500U,16.0,512GB SSD,Intel HD Graphics 520,Windows 10,1.3,1499.0,UHD Graphics 770,Core i7 6500U,55.6,UHD Graphics 770,7.25,0.25118483412322273,0.7279620853080568,0.11895734597156399,0.8919431279620853,0.10236966824644549,3200,0.9895734597156398,0.7274881516587678,0.5059715639810427,0.11398104265402843,0.399478672985782,0.8121327014218009
840,868,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i7 7600U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.28,2559.0,UHD Graphics 770,Core i7 7600U,58.6,UHD Graphics 770,7.25,0.4815165876777251,0.7279620853080568,0.1,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.9563981042654028,0.5833649289099526,0.10071090047393363,0.35327014218009484,0.4890995260663508
841,315,Lenovo,IdeaPad 720S-13IKB,Notebook,13.3,IPS Panel Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,999.0,GeForce 9300M GS,Core i5 7200U,57.6,GeForce 9300M GS,0.55,0.38578199052132706,0.010426540284360191,0.01848341232227488,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.4492890995260664,0.24848341232227492,0.04364928909952606,0.5465402843601895,0.4890995260663508
842,852,HP,ProBook 470,Notebook,17.3,1600x900,Core i5 7200U,8.0,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.63,910.0,GeForce 9300M GS,Core i5 7200U,57.6,GeForce 9300M GS,0.55,0.38578199052132706,0.010426540284360191,0.8545023696682464,0.514218009478673,0.928909952606635,1600,0.21327014218009477,0.38720379146919437,0.24848341232227492,0.8768246445497629,0.7056398104265402,0.35639810426540286
843,61,Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Core i7 8550U,16.0,256GB SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.8,1299.0,GeForce 9300M GS,Core i7 8550U,61.5,GeForce 9300M GS,0.55,0.6497630331753554,0.010426540284360191,0.8990521327014218,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.6369668246445497,0.41824644549763035,0.9080094786729858,0.6514218009478672,0.6544075829383887
844,24,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.62,819.0,GeForce 9300M GS,Core i5 8250U,62.9,GeForce 9300M GS,0.55,0.7199052132701422,0.010426540284360191,0.25924170616113745,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.3127962085308057,0.4155450236966825,0.21218009478672986,0.4326540284360189,0.4890995260663508
845,47,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Core i3 6006U,4.0,128GB SSD,Intel HD Graphics 520,No OS,2.2,369.0,GeForce 9300M GS,Core i3 6006U,49.0,GeForce 9300M GS,0.55,0.04644549763033176,0.010426540284360191,0.6189573459715639,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.009478672985781991,0.038530805687203795,0.612559241706161,0.7034123222748815,0.2165876777251185
846,326,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Core i5 7200U,4.0,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.79,589.0,GeForce GTX 560M,Core i5 7200U,57.6,GeForce GTX 560M,7.56,0.38578199052132706,0.7606635071090048,0.8881516587677726,0.11137440758293839,0.928909952606635,1600,0.21327014218009477,0.13222748815165877,0.5082938388625593,0.9003791469194313,0.4550710900473934,0.35639810426540286
847,679,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,8.0,128GB SSD +  1TB HDD,AMD Radeon R5 M430,Windows 10,1.9,817.95,GeForce GTX 560M,Core i5 7200U,57.6,GeForce GTX 560M,7.56,0.38578199052132706,0.7606635071090048,0.3744075829383886,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.30900473933649286,0.5485781990521328,0.44137440758293833,0.40649289099526065,0.5881516587677726
848,702,Toshiba,Satellite Pro,Notebook,13.3,IPS Panel Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.5,973.0,GeForce GTX 560M,Core i5 7200U,57.6,GeForce GTX 560M,7.56,0.38578199052132706,0.7606635071090048,0.21990521327014217,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.4251184834123223,0.5485781990521328,0.18464454976303316,0.3190521327014218,0.4890995260663508
849,999,Dell,Inspiron 3567,Notebook,15.6,1366x768,Core i5 7200U,4.0,500GB HDD,AMD Radeon R5 M430,Windows 10,2.25,599.0,GeForce GTX 560M,Core i5 7200U,57.6,GeForce GTX 560M,7.56,0.38578199052132706,0.7606635071090048,0.6772511848341232,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.14407582938388624,0.5082938388625593,0.6533649289099526,0.38999999999999996,0.2165876777251185
850,1039,HP,Elitebook 820,Ultrabook,12.5,1366x768,Core i5 7200U,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.26,1559.0,GeForce GTX 560M,Core i5 7200U,57.6,GeForce GTX 560M,7.56,0.38578199052132706,0.7606635071090048,0.08862559241706162,0.11137440758293839,0.017061611374407582,1366,0.12132701421800947,0.7469194312796209,0.5082938388625593,0.06715639810426541,0.3341706161137441,0.1004739336492891
851,73,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,AMD Radeon 530,Windows 10,1.4,955.0,GeForce GTX 560M,Core i7 8550U,61.5,GeForce GTX 560M,7.56,0.6497630331753554,0.7606635071090048,0.16824644549763032,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.4165876777251185,0.680568720379147,0.14848341232227485,0.23900473933649286,0.4890995260663508
852,88,HP,Pavilion 15-CK000nv,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Nvidia GeForce GTX 940MX,Windows 10,1.83,699.0,GeForce GTX 560M,Core i7 8550U,61.5,GeForce GTX 560M,7.56,0.6497630331753554,0.7606635071090048,0.3289099526066351,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.21753554502369668,0.680568720379147,0.40952606635071087,0.31815165876777246,0.5881516587677726
853,93,Acer,Aspire 5,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,1TB HDD,Nvidia GeForce MX150,Windows 10,2.2,689.0,GeForce GTX 560M,Core i7 8550U,61.5,GeForce GTX 560M,7.56,0.6497630331753554,0.7606635071090048,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.2085308056872038,0.680568720379147,0.612559241706161,0.3172511848341232,0.5881516587677726
854,212,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,1449.0,GeForce GTX 560M,Core i7 8550U,61.5,GeForce GTX 560M,7.56,0.6497630331753554,0.7606635071090048,0.04691943127962086,0.514218009478673,0.10236966824644549,1920,0.5857819905213271,0.6976303317535545,0.680568720379147,0.06355450236966824,0.26710900473933646,0.4890995260663508
855,262,HP,Envy 17-U275cl,Notebook,17.3,IPS Panel Full HD 1920x1080,Core i7 8550U,16.0,1TB HDD,Nvidia GeForce MX150,Windows 10,2.9,1059.0,GeForce GTX 560M,Core i7 8550U,61.5,GeForce GTX 560M,7.56,0.6497630331753554,0.7606635071090048,0.9146919431279621,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.48625592417061614,0.7183412322274882,0.918957345971564,0.4112796208530805,0.6544075829383887
856,183,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.29,1499.0,GeForce GTX 560M,Core i5 8250U,62.9,GeForce GTX 560M,7.56,0.7199052132701422,0.7606635071090048,0.10758293838862559,0.514218009478673,0.10236966824644549,4,0.018957345971563982,0.7274881516587678,0.7156398104265403,0.10601895734597155,0.24905213270142176,0.03563981042654028
857,163,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Core i3 6006U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,447.0,GeForce GTX 560M,Core i3 6006U,49.0,GeForce GTX 560M,7.56,0.04644549763033176,0.7606635071090048,0.5218009478672986,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.03459715639810426,0.33862559241706164,0.5445497630331754,0.48085308056872034,0.2165876777251185
858,619,Dell,Vostro 3568,Notebook,15.6,1366x768,Core i3 6006U,4.0,1TB HDD,Intel HD Graphics 520,Linux,2.18,443.9,GeForce GTX 560M,Core i3 6006U,49.0,GeForce GTX 560M,7.56,0.04644549763033176,0.7606635071090048,0.5606635071090047,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947,0.03222748815165877,0.33862559241706164,0.5717535545023696,0.4806161137440758,0.2165876777251185
859,412,Asus,Zenbook 3,Ultrabook,14.0,Full HD 1920x1080,Core i7 7500U,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.1,1873.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.01848341232227488,0.514218009478673,0.25687203791469193,1920,0.5857819905213271,0.8454976303317535,0.6315165876777251,0.09,0.34222748815165877,0.5200000000000001
860,539,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Core i7 7500U,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.0,1299.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.43981042654028435,0.514218009478673,0.5976303317535545,4,0.018957345971563982,0.6369668246445497,0.6315165876777251,0.48715639810426536,0.3895260663507109,0.1346919431279621
861,885,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Core i7 7500U,16.0,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.23,1849.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.06587677725118483,0.8919431279620853,0.3350710900473933,1920,0.5857819905213271,0.8350710900473933,0.6692890995260663,0.14663507109004736,0.35682464454976304,0.5356398104265404
862,940,Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Core i7 7500U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1650.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.14360189573459714,0.514218009478673,0.017061611374407582,1920,0.5857819905213271,0.7744075829383887,0.6315165876777251,0.10563981042654028,0.2871563981042654,0.47203791469194323
863,1072,Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 7500U,12.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,1299.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.24834123222748816,0.7914691943127963,0.10236966824644549,1920,0.5857819905213271,0.6369668246445497,0.6592417061611374,0.20454976303317535,0.2904739336492891,0.4890995260663508
864,1077,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Core i7 7500U,16.0,2TB HDD,AMD Radeon R7 M445,Windows 10,2.32,989.99,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.7308056872037915,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.44170616113744077,0.6692890995260663,0.6908530805687203,0.37,0.5881516587677726
865,1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,Full HD 1920x1080,Core i7 7500U,16.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,2226.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.007582938388625592,0.8919431279620853,0.10236966824644549,1920,0.5857819905213271,0.909004739336493,0.6692890995260663,0.03601895734597156,0.3176777251184834,0.4890995260663508
866,1294,Dell,Inspiron 3567,Notebook,15.6,1366x768,Core i3 7100U,6.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,459.0,GeForce GTX 560M,Core i3 7100U,53.3,GeForce GTX 560M,7.56,0.18672985781990523,0.7606635071090048,0.7018957345971565,0.23507109004739338,0.5976303317535545,1366,0.12132701421800947,0.04454976303317536,0.4211374407582939,0.6706161137440758,0.4397630331753554,0.2165876777251185
867,596,Asus,ROG Strix,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i5 7300HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,1770.0,GeForce GTX 560M,Core i5 7300HQ,68.1,GeForce GTX 560M,7.56,0.823696682464455,0.7606635071090048,0.8824644549763033,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.8104265402843602,0.7675355450236967,0.8963981042654028,0.3915165876777251,0.6544075829383887
868,690,Dell,Alienware 15,Gaming,15.6,Full HD 1920x1080,Core i5 7300HQ,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.21,2051.0,GeForce GTX 560M,Core i5 7300HQ,68.1,GeForce GTX 560M,7.56,0.823696682464455,0.7606635071090048,0.9431279620853081,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.8919431279620853,0.8053080568720379,0.8394786729857819,0.3334123222748815,0.5881516587677726
869,154,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,1.0TB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.8469194312796209,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.3767772511848342,0.8104265402843602,0.7721327014218009,0.2561611374407583,0.5881516587677726
870,216,Asus,ROG GL703VD-GC028T,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.9,1407.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.9146919431279621,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.6890995260663507,0.8481990521327014,0.918957345971564,0.35364928909952603,0.6544075829383887
871,293,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1179.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.8052132701421801,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.5658767772511848,0.8481990521327014,0.7429383886255924,0.27507109004739333,0.5881516587677726
872,396,Asus,Rog GL753VD-GC042T,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,1039.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.928909952606635,0.514218009478673,0.928909952606635,1920,0.5857819905213271,0.4729857819905213,0.8104265402843602,0.928909952606635,0.3320379146919431,0.6544075829383887
873,746,MSI,GS63VR 7RF,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,2094.48,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.32085308056872036,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271,0.8957345971563981,0.8481990521327014,0.4038862559241706,0.30805687203791465,0.5881516587677726
874,797,Acer,Predator G9-793,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.2,2299.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.9734597156398104,0.8919431279620853,0.928909952606635,1920,0.5857819905213271,0.9246445497630331,0.8481990521327014,0.9600947867298577,0.37720379146919425,0.6544075829383887
875,1171,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,1TB HDD,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,1199.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.8469194312796209,0.514218009478673,0.5976303317535545,1920,0.5857819905213271,0.590521327014218,0.8104265402843602,0.7721327014218009,0.27753554502369665,0.5881516587677726
