,Unnamed: 0,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,Approx Gpu,Model_x,Benchmark_x,Model_y,Benchmark_y,Cpu percentile,Gpu percentile,Weight percentile,Ram percentile,Size percentile,Pixels,Pixel percentile
841,315,Lenovo,IdeaPad 720S-13IKB,Notebook,13.3,IPS Panel Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,999.0,GeForce 9300M GS,Core i5 7200U,57.6,GeForce 9300M GS,0.55,0.38578199052132706,0.010426540284360191,0.01848341232227488,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
842,852,HP,ProBook 470,Notebook,17.3,1600x900,Core i5 7200U,8.0,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.63,910.0,GeForce 9300M GS,Core i5 7200U,57.6,GeForce 9300M GS,0.55,0.38578199052132706,0.010426540284360191,0.8545023696682464,0.514218009478673,0.928909952606635,1600,0.21327014218009477
843,61,Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Core i7 8550U,16.0,256GB SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.8,1299.0,GeForce 9300M GS,Core i7 8550U,61.5,GeForce 9300M GS,0.55,0.6497630331753554,0.010426540284360191,0.8990521327014218,0.8919431279620853,0.928909952606635,1920,0.5857819905213271
844,24,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.62,819.0,GeForce 9300M GS,Core i5 8250U,62.9,GeForce 9300M GS,0.55,0.7199052132701422,0.010426540284360191,0.25924170616113745,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
845,47,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Core i3 6006U,4.0,128GB SSD,Intel HD Graphics 520,No OS,2.2,369.0,GeForce 9300M GS,Core i3 6006U,49.0,GeForce 9300M GS,0.55,0.04644549763033176,0.010426540284360191,0.6189573459715639,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
846,326,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Core i5 7200U,4.0,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.79,589.0,GeForce GTX 560M,Core i5 7200U,57.6,GeForce GTX 560M,7.56,0.38578199052132706,0.7606635071090048,0.8881516587677726,0.11137440758293839,0.928909952606635,1600,0.21327014218009477
847,679,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,8.0,128GB SSD +  1TB HDD,AMD Radeon R5 M430,Windows 10,1.9,817.95,GeForce GTX 560M,Core i5 7200U,57.6,GeForce GTX 560M,7.56,0.38578199052132706,0.7606635071090048,0.3744075829383886,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
848,702,Toshiba,Satellite Pro,Notebook,13.3,IPS Panel Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.5,973.0,GeForce GTX 560M,Core i5 7200U,57.6,GeForce GTX 560M,7.56,0.38578199052132706,0.7606635071090048,0.21990521327014217,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
849,999,Dell,Inspiron 3567,Notebook,15.6,1366x768,Core i5 7200U,4.0,500GB HDD,AMD Radeon R5 M430,Windows 10,2.25,599.0,GeForce GTX 560M,Core i5 7200U,57.6,GeForce GTX 560M,7.56,0.38578199052132706,0.7606635071090048,0.6772511848341232,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
850,1039,HP,Elitebook 820,Ultrabook,12.5,1366x768,Core i5 7200U,4.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.26,1559.0,GeForce GTX 560M,Core i5 7200U,57.6,GeForce GTX 560M,7.56,0.38578199052132706,0.7606635071090048,0.08862559241706162,0.11137440758293839,0.017061611374407582,1366,0.12132701421800947
851,73,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,AMD Radeon 530,Windows 10,1.4,955.0,GeForce GTX 560M,Core i7 8550U,61.5,GeForce GTX 560M,7.56,0.6497630331753554,0.7606635071090048,0.16824644549763032,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
852,88,HP,Pavilion 15-CK000nv,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Nvidia GeForce GTX 940MX,Windows 10,1.83,699.0,GeForce GTX 560M,Core i7 8550U,61.5,GeForce GTX 560M,7.56,0.6497630331753554,0.7606635071090048,0.3289099526066351,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
853,93,Acer,Aspire 5,Notebook,15.6,Full HD 1920x1080,Core i7 8550U,8.0,1TB HDD,Nvidia GeForce MX150,Windows 10,2.2,689.0,GeForce GTX 560M,Core i7 8550U,61.5,GeForce GTX 560M,7.56,0.6497630331753554,0.7606635071090048,0.6189573459715639,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
854,212,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,1449.0,GeForce GTX 560M,Core i7 8550U,61.5,GeForce GTX 560M,7.56,0.6497630331753554,0.7606635071090048,0.04691943127962086,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
855,262,HP,Envy 17-U275cl,Notebook,17.3,IPS Panel Full HD 1920x1080,Core i7 8550U,16.0,1TB HDD,Nvidia GeForce MX150,Windows 10,2.9,1059.0,GeForce GTX 560M,Core i7 8550U,61.5,GeForce GTX 560M,7.56,0.6497630331753554,0.7606635071090048,0.9146919431279621,0.8919431279620853,0.928909952606635,1920,0.5857819905213271
856,183,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Core i5 8250U,8.0,256GB SSD,Intel UHD Graphics 620,Windows 10,1.29,1499.0,GeForce GTX 560M,Core i5 8250U,62.9,GeForce GTX 560M,7.56,0.7199052132701422,0.7606635071090048,0.10758293838862559,0.514218009478673,0.10236966824644549,4,0.018957345971563982
857,163,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Core i3 6006U,4.0,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,447.0,GeForce GTX 560M,Core i3 6006U,49.0,GeForce GTX 560M,7.56,0.04644549763033176,0.7606635071090048,0.5218009478672986,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
858,619,Dell,Vostro 3568,Notebook,15.6,1366x768,Core i3 6006U,4.0,1TB HDD,Intel HD Graphics 520,Linux,2.18,443.9,GeForce GTX 560M,Core i3 6006U,49.0,GeForce GTX 560M,7.56,0.04644549763033176,0.7606635071090048,0.5606635071090047,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
859,412,Asus,Zenbook 3,Ultrabook,14.0,Full HD 1920x1080,Core i7 7500U,8.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.1,1873.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.01848341232227488,0.514218009478673,0.25687203791469193,1920,0.5857819905213271
860,539,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Core i7 7500U,8.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.0,1299.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.43981042654028435,0.514218009478673,0.5976303317535545,4,0.018957345971563982
861,885,Samsung,Notebook 9,Ultrabook,15.0,Full HD 1920x1080,Core i7 7500U,16.0,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.23,1849.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.06587677725118483,0.8919431279620853,0.3350710900473933,1920,0.5857819905213271
862,940,Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Core i7 7500U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1650.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.14360189573459714,0.514218009478673,0.017061611374407582,1920,0.5857819905213271
863,1072,Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 7500U,12.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,1299.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.24834123222748816,0.7914691943127963,0.10236966824644549,1920,0.5857819905213271
864,1077,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Core i7 7500U,16.0,2TB HDD,AMD Radeon R7 M445,Windows 10,2.32,989.99,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.7308056872037915,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
865,1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,Full HD 1920x1080,Core i7 7500U,16.0,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,2226.0,GeForce GTX 560M,Core i7 7500U,58.9,GeForce GTX 560M,7.56,0.5516587677725119,0.7606635071090048,0.007582938388625592,0.8919431279620853,0.10236966824644549,1920,0.5857819905213271
866,1294,Dell,Inspiron 3567,Notebook,15.6,1366x768,Core i3 7100U,6.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,459.0,GeForce GTX 560M,Core i3 7100U,53.3,GeForce GTX 560M,7.56,0.18672985781990523,0.7606635071090048,0.7018957345971565,0.23507109004739338,0.5976303317535545,1366,0.12132701421800947
867,596,Asus,ROG Strix,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i5 7300HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,1770.0,GeForce GTX 560M,Core i5 7300HQ,68.1,GeForce GTX 560M,7.56,0.823696682464455,0.7606635071090048,0.8824644549763033,0.514218009478673,0.928909952606635,1920,0.5857819905213271
868,690,Dell,Alienware 15,Gaming,15.6,Full HD 1920x1080,Core i5 7300HQ,16.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.21,2051.0,GeForce GTX 560M,Core i5 7300HQ,68.1,GeForce GTX 560M,7.56,0.823696682464455,0.7606635071090048,0.9431279620853081,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
869,154,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,1.0TB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.8469194312796209,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
870,216,Asus,ROG GL703VD-GC028T,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.9,1407.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.9146919431279621,0.8919431279620853,0.928909952606635,1920,0.5857819905213271
871,293,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1179.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.8052132701421801,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
872,396,Asus,Rog GL753VD-GC042T,Gaming,17.3,Full HD 1920x1080,Core i7 7700HQ,8.0,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,1039.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.928909952606635,0.514218009478673,0.928909952606635,1920,0.5857819905213271
873,746,MSI,GS63VR 7RF,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,2094.48,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.32085308056872036,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
874,797,Acer,Predator G9-793,Gaming,17.3,IPS Panel Full HD 1920x1080,Core i7 7700HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.2,2299.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.9734597156398104,0.8919431279620853,0.928909952606635,1920,0.5857819905213271
875,1171,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,1TB HDD,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,1199.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.8469194312796209,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
876,1249,Razer,Blade Pro,Gaming,14.0,Full HD 1920x1080,Core i7 7700HQ,16.0,1TB SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,3499.0,GeForce GTX 560M,Core i7 7700HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.40568720379146916,0.8919431279620853,0.25687203791469193,1920,0.5857819905213271
877,239,Acer,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.6,689.0,GeForce GTX 560M,Core i5 6200U,53.0,GeForce GTX 560M,7.56,0.13696682464454976,0.7606635071090048,0.24834123222748816,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
878,554,Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Notebook,15.6,Full HD 1920x1080,Core i5 6200U,4.0,1TB HDD,Intel HD Graphics 520,No OS,2.15,462.35,GeForce GTX 560M,Core i5 6200U,53.0,GeForce GTX 560M,7.56,0.13696682464454976,0.7606635071090048,0.5445497630331754,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271
879,631,HP,EliteBook 850,Notebook,15.6,1366x768,Core i5 6200U,4.0,500GB HDD,Intel HD Graphics 520,Windows 7,1.88,932.0,GeForce GTX 560M,Core i5 6200U,53.0,GeForce GTX 560M,7.56,0.13696682464454976,0.7606635071090048,0.36161137440758295,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
880,1007,Lenovo,ThinkPad T560,Notebook,15.6,Full HD 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,2.3,1349.0,GeForce GTX 560M,Core i5 6200U,53.0,GeForce GTX 560M,7.56,0.13696682464454976,0.7606635071090048,0.7018957345971565,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
881,1138,Dell,Latitude E5570,Notebook,15.6,1366x768,Core i5 6200U,4.0,500GB HDD,Intel HD Graphics 520,Linux,2.09,523.63,GeForce GTX 560M,Core i5 6200U,53.0,GeForce GTX 560M,7.56,0.13696682464454976,0.7606635071090048,0.5018957345971564,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
882,181,MSI,GT80S 6QF-074US,Gaming,18.4,Full HD 1920x1080,Core i7 6920HQ,32.0,512GB SSD +  1TB HDD,Nvidia GTX 980 SLI,Windows 10,4.4,2799.0,GeForce GTX 560M,Core i7 6920HQ,69.2,GeForce GTX 560M,7.56,0.909478672985782,0.7606635071090048,0.9838862559241706,0.9919431279620854,1.0,1920,0.5857819905213271
883,1188,HP,250 G5,Notebook,15.6,Full HD 1920x1080,Core i7 6500U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.96,679.0,GeForce GTX 560M,Core i7 6500U,55.6,GeForce GTX 560M,7.56,0.25118483412322273,0.7606635071090048,0.4156398104265403,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
884,1305,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,1366x768,Core i7 6500U,6.0,1TB HDD,AMD Radeon R5 M330,Windows 10,2.19,764.0,GeForce GTX 560M,Core i7 6500U,55.6,GeForce GTX 560M,7.56,0.25118483412322273,0.7606635071090048,0.5729857819905213,0.23507109004739338,0.5976303317535545,1366,0.12132701421800947
885,1237,Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 7Y75,8.0,256GB SSD,Intel HD Graphics 615,Windows 10,1.2,1149.0,GeForce GTX 560M,Core i7 7Y75,43.8,GeForce GTX 560M,7.56,0.002843601895734597,0.7606635071090048,0.04691943127962086,0.514218009478673,0.25687203791469193,1920,0.5857819905213271
886,905,MSI,GS73VR Stealth,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Core i7 6700HQ,16.0,512GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.43,2649.0,GeForce GTX 560M,Core i7 6700HQ,65.9,GeForce GTX 560M,7.56,0.7810426540284361,0.7606635071090048,0.785308056872038,0.8919431279620853,0.928909952606635,4,0.018957345971563982
887,764,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Core i5 6260U,8.0,256GB SSD,Intel HD Graphics 540,Windows 10,1.3,1199.0,GeForce GTX 560M,Core i5 6260U,55.4,GeForce GTX 560M,7.56,0.22654028436018958,0.7606635071090048,0.11895734597156399,0.514218009478673,0.10236966824644549,3200,0.9895734597156398
888,343,HP,Elitebook 850,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.84,1144.0,GeForce 710M,Core i5 7200U,57.6,GeForce 710M,3.57,0.38578199052132706,0.4369668246445497,0.3341232227488152,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
889,1212,Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,1199.0,GeForce 710M,Core i5 7200U,57.6,GeForce 710M,3.57,0.38578199052132706,0.4369668246445497,0.24834123222748816,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
890,289,Acer,Aspire A517-51G,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i7 8550U,8.0,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,951.0,GeForce 710M,Core i7 8550U,61.5,GeForce 710M,3.57,0.6497630331753554,0.4369668246445497,0.928909952606635,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
891,368,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Core i5 7200U,6.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 940MX,Windows 10,2.8,719.0,Radeon RX 560-B,Core i5 7200U,57.6,Radeon RX 560-B,19.8,0.38578199052132706,0.9739336492890994,0.8990521327014218,0.23507109004739338,0.928909952606635,1600,0.21327014218009477
892,684,Asus,Zenbook 3,Ultrabook,14.0,Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,1135.0,Radeon RX 560-B,Core i5 7200U,57.6,Radeon RX 560-B,19.8,0.38578199052132706,0.9739336492890994,0.01848341232227488,0.514218009478673,0.25687203791469193,1920,0.5857819905213271
893,38,Dell,Inspiron 5770,Notebook,17.3,IPS Panel Full HD 1920x1080,Core i5 8250U,8.0,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,979.0,Radeon RX 560-B,Core i5 8250U,62.9,Radeon RX 560-B,19.8,0.7199052132701422,0.9739336492890994,0.8990521327014218,0.514218009478673,0.928909952606635,1920,0.5857819905213271
894,514,Acer,Aspire A515-51G-59QF,Notebook,15.6,IPS Panel Full HD 1920x1080,Core i5 8250U,4.0,1TB HDD,Nvidia GeForce MX150,Windows 10,2.2,613.0,Radeon RX 560-B,Core i5 8250U,62.9,Radeon RX 560-B,19.8,0.7199052132701422,0.9739336492890994,0.6189573459715639,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271
895,491,Lenovo,ThinkPad E570,Notebook,15.6,1366x768,Core i3 6006U,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,2.3,565.0,Radeon RX 560-B,Core i3 6006U,49.0,Radeon RX 560-B,19.8,0.04644549763033176,0.9739336492890994,0.7018957345971565,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
896,249,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Core i7 7500U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.38,1079.0,Radeon RX 560-B,Core i7 7500U,58.9,Radeon RX 560-B,19.8,0.5516587677725119,0.9739336492890994,0.15876777251184834,0.514218009478673,0.17772511848341233,1920,0.5857819905213271
897,777,Samsung,Notebook 9,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Core i7 7500U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.31,1599.0,Radeon RX 560-B,Core i7 7500U,58.9,Radeon RX 560-B,19.8,0.5516587677725119,0.9739336492890994,0.12606635071090047,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
898,949,HP,EliteBook 820,Netbook,12.5,Full HD 1920x1080,Core i5 6200U,8.0,256GB SSD,Intel HD Graphics 520,Windows 10,1.26,1669.0,Radeon RX 560-B,Core i5 6200U,53.0,Radeon RX 560-B,19.8,0.13696682464454976,0.9739336492890994,0.08862559241706162,0.514218009478673,0.017061611374407582,1920,0.5857819905213271
899,389,Lenovo,IdeaPad 720S-14IKB,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.5,1099.0,GeForce 820M,Core i5 7200U,57.6,GeForce 820M,3.86,0.38578199052132706,0.4445497630331754,0.21990521327014217,0.514218009478673,0.25687203791469193,1920,0.5857819905213271
900,729,HP,Pavilion X360,2 in 1 Convertible,13.3,IPS Panel Touchscreen 1366x768,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.58,836.6,GeForce 820M,Core i5 7200U,57.6,GeForce 820M,3.86,0.38578199052132706,0.4445497630331754,0.23886255924170616,0.514218009478673,0.10236966824644549,1366,0.12132701421800947
901,830,Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,1366x768,Core i5 7200U,4.0,128GB SSD,Intel HD Graphics 620,Windows 10,1.25,1090.0,GeForce 820M,Core i5 7200U,57.6,GeForce 820M,3.86,0.38578199052132706,0.4445497630331754,0.07582938388625593,0.11137440758293839,0.25687203791469193,1366,0.12132701421800947
902,906,Toshiba,Portege X30-D-10V,Notebook,13.3,Full HD 1920x1080,Core i5 7200U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.05,1475.0,GeForce 820M,Core i5 7200U,57.6,GeForce 820M,3.86,0.38578199052132706,0.4445497630331754,0.007582938388625592,0.514218009478673,0.10236966824644549,1920,0.5857819905213271
903,489,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Core i5 8250U,4.0,128GB SSD,Intel UHD Graphics 620,Windows 10,1.49,726.0,GeForce 820M,Core i5 8250U,62.9,GeForce 820M,3.86,0.7199052132701422,0.4445497630331754,0.20900473933649288,0.11137440758293839,0.10236966824644549,1920,0.5857819905213271
904,1002,Dell,Inspiron 5567,Notebook,15.6,1366x768,Core i7 7500U,8.0,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,749.0,GeForce 820M,Core i7 7500U,58.9,GeForce 820M,3.86,0.5516587677725119,0.4445497630331754,0.7407582938388626,0.514218009478673,0.5976303317535545,1366,0.12132701421800947
905,353,Dell,Latitude 5590,Ultrabook,15.6,Full HD 1920x1080,Core i7 8650U,16.0,512GB SSD +  256GB SSD,Intel UHD Graphics 620,Windows 10,1.88,1607.96,GeForce 820M,Core i7 8650U,62.0,GeForce 820M,3.86,0.6848341232227488,0.4445497630331754,0.36161137440758295,0.8919431279620853,0.5976303317535545,1920,0.5857819905213271
906,636,Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.0,1820.0,GeForce 820M,Core i7 7700HQ,69.2,GeForce 820M,3.86,0.909478672985782,0.4445497630331754,0.43981042654028435,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
907,1157,MSI,GP62M 7RDX,Gaming,15.6,Full HD 1920x1080,Core i7 7700HQ,8.0,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,1142.8,GeForce 820M,Core i7 7700HQ,69.2,GeForce 820M,3.86,0.909478672985782,0.4445497630331754,0.7663507109004739,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
908,948,Toshiba,Tecra Z40-C-12X,Notebook,14.0,IPS Panel Full HD 1920x1080,Core i5 6200U,4.0,128GB SSD,Intel HD Graphics 520,Windows 10,1.47,1105.0,GeForce 820M,Core i5 6200U,53.0,GeForce 820M,3.86,0.13696682464454976,0.4445497630331754,0.1938388625592417,0.11137440758293839,0.25687203791469193,1920,0.5857819905213271
909,542,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Core i7 7600U,8.0,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.93,1369.0,GeForce 820M,Core i7 7600U,58.6,GeForce 820M,3.86,0.4815165876777251,0.4445497630331754,0.395260663507109,0.514218009478673,0.5976303317535545,1920,0.5857819905213271
910,886,Dell,Latitude 7280,Ultrabook,12.5,Full HD 1920x1080,Core i7 7600U,8.0,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,1690.0,GeForce 820M,Core i7 7600U,58.6,GeForce 820M,3.86,0.4815165876777251,0.4445497630331754,0.24834123222748816,0.514218009478673,0.017061611374407582,1920,0.5857819905213271
911,1154,MSI,GT72S Dominator,Gaming,17.3,Full HD 1920x1080,Core i7 6820HQ,16.0,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,3.78,2399.0,GeForce 820M,Core i7 6820HQ,66.8,GeForce 820M,3.86,0.804739336492891,0.4445497630331754,0.9639810426540285,0.8919431279620853,0.928909952606635,1920,0.5857819905213271
912,422,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Core i5 7200U,4.0,256GB SSD,AMD Radeon R5 M430,Linux,2.3,598.9,Radeon R7 Graphics,Core i5 7200U,57.6,Radeon R7 Graphics,6.61,0.38578199052132706,0.5151658767772512,0.7018957345971565,0.11137440758293839,0.5976303317535545,1920,0.5857819905213271
913,635,Asus,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Core i5 7200U,6.0,1TB HDD,Intel HD Graphics 620,Windows 10,1.5,639.01,Radeon R7 Graphics,Core i5 7200U,57.6,Radeon R7 Graphics,6.61,0.38578199052132706,0.5151658767772512,0.21990521327014217,0.23507109004739338,0.10236966824644549,1920,0.5857819905213271
914,942,Dell,Vostro 3568,Notebook,15.6,1366x768,Core i5 7200U,4.0,1TB HDD,Intel HD Graphics 620,Windows 10,2.18,708.06,Radeon R7 Graphics,Core i5 7200U,57.6,Radeon R7 Graphics,6.61,0.38578199052132706,0.5151658767772512,0.5606635071090047,0.11137440758293839,0.5976303317535545,1366,0.12132701421800947
